time,lat,lon,sea_water_temperature,qartod_sea_water_temperature_gap_flag,qartod_sea_water_temperature_valid_range_flag,qartod_sea_water_temperature_location_flag,qartod_sea_water_temperature_syntax_flag,qartod_sea_water_temperature_climatological_flag,qartod_sea_water_temperature_flat_line_flag,qartod_sea_water_temperature_gross_range_flag,qartod_sea_water_temperature_rate_of_change_flag,qartod_sea_water_temperature_spike_flag,qartod_sea_water_temperature_attenuated_signal_flag,qartod_sea_water_temperature_density_inversion_flag,qartod_sea_water_temperature_primary_flag,sea_water_electrical_conductivity,qartod_sea_water_electrical_conductivity_gap_flag,qartod_sea_water_electrical_conductivity_valid_range_flag,qartod_sea_water_electrical_conductivity_location_flag,qartod_sea_water_electrical_conductivity_syntax_flag,qartod_sea_water_electrical_conductivity_climatological_flag,qartod_sea_water_electrical_conductivity_flat_line_flag,qartod_sea_water_electrical_conductivity_gross_range_flag,qartod_sea_water_electrical_conductivity_rate_of_change_flag,qartod_sea_water_electrical_conductivity_spike_flag,qartod_sea_water_electrical_conductivity_attenuated_signal_flag,qartod_sea_water_electrical_conductivity_density_inversion_flag,qartod_sea_water_electrical_conductivity_primary_flag,sea_water_pressure,qartod_sea_water_pressure_gap_flag,qartod_sea_water_pressure_valid_range_flag,qartod_sea_water_pressure_location_flag,qartod_sea_water_pressure_syntax_flag,qartod_sea_water_pressure_climatological_flag,qartod_sea_water_pressure_flat_line_flag,qartod_sea_water_pressure_gross_range_flag,qartod_sea_water_pressure_rate_of_change_flag,qartod_sea_water_pressure_spike_flag,qartod_sea_water_pressure_pressure_flag,qartod_sea_water_pressure_attenuated_signal_flag,qartod_sea_water_pressure_density_inversion_flag,qartod_sea_water_pressure_primary_flag,sea_water_practical_salinity,qartod_sea_water_practical_salinity_gap_flag,qartod_sea_water_practical_salinity_valid_range_flag,qartod_sea_water_practical_salinity_location_flag,qartod_sea_water_practical_salinity_syntax_flag,qartod_sea_water_practical_salinity_climatological_flag,qartod_sea_water_practical_salinity_flat_line_flag,qartod_sea_water_practical_salinity_gross_range_flag,qartod_sea_water_practical_salinity_rate_of_change_flag,qartod_sea_water_practical_salinity_spike_flag,qartod_sea_water_practical_salinity_attenuated_signal_flag,qartod_sea_water_practical_salinity_density_inversion_flag,qartod_sea_water_practical_salinity_primary_flag,sea_water_ph,qartod_sea_water_ph_gap_flag,qartod_sea_water_ph_valid_range_flag,qartod_sea_water_ph_location_flag,qartod_sea_water_ph_syntax_flag,qartod_sea_water_ph_climatological_flag,qartod_sea_water_ph_flat_line_flag,qartod_sea_water_ph_gross_range_flag,qartod_sea_water_ph_rate_of_change_flag,qartod_sea_water_ph_spike_flag,qartod_sea_water_ph_attenuated_signal_flag,qartod_sea_water_ph_density_inversion_flag,qartod_sea_water_ph_primary_flag,sea_water_dissolved_oxygen,qartod_sea_water_dissolved_oxygen_gap_flag,qartod_sea_water_dissolved_oxygen_valid_range_flag,qartod_sea_water_dissolved_oxygen_location_flag,qartod_sea_water_dissolved_oxygen_syntax_flag,qartod_sea_water_dissolved_oxygen_climatological_flag,qartod_sea_water_dissolved_oxygen_flat_line_flag,qartod_sea_water_dissolved_oxygen_gross_range_flag,qartod_sea_water_dissolved_oxygen_rate_of_change_flag,qartod_sea_water_dissolved_oxygen_spike_flag,qartod_sea_water_dissolved_oxygen_attenuated_signal_flag,qartod_sea_water_dissolved_oxygen_density_inversion_flag,qartod_sea_water_dissolved_oxygen_primary_flag,sea_water_fluorescence,qartod_sea_water_fluorescence_gap_flag,qartod_sea_water_fluorescence_valid_range_flag,qartod_sea_water_fluorescence_location_flag,qartod_sea_water_fluorescence_syntax_flag,qartod_sea_water_fluorescence_climatological_flag,qartod_sea_water_fluorescence_flat_line_flag,qartod_sea_water_fluorescence_gross_range_flag,qartod_sea_water_fluorescence_rate_of_change_flag,qartod_sea_water_fluorescence_spike_flag,qartod_sea_water_fluorescence_attenuated_signal_flag,qartod_sea_water_fluorescence_density_inversion_flag,qartod_sea_water_fluorescence_primary_flag,sea_water_turbidity,qartod_sea_water_turbidity_gap_flag,qartod_sea_water_turbidity_valid_range_flag,qartod_sea_water_turbidity_location_flag,qartod_sea_water_turbidity_syntax_flag,qartod_sea_water_turbidity_climatological_flag,qartod_sea_water_turbidity_flat_line_flag,qartod_sea_water_turbidity_gross_range_flag,qartod_sea_water_turbidity_rate_of_change_flag,qartod_sea_water_turbidity_spike_flag,qartod_sea_water_turbidity_attenuated_signal_flag,qartod_sea_water_turbidity_density_inversion_flag,qartod_sea_water_turbidity_primary_flag,altitude,qartod_altitude_gap_flag,qartod_altitude_valid_range_flag,qartod_altitude_location_flag,qartod_altitude_syntax_flag,qartod_altitude_climatological_flag,qartod_altitude_flat_line_flag,qartod_altitude_gross_range_flag,qartod_altitude_rate_of_change_flag,qartod_altitude_spike_flag,qartod_altitude_attenuated_signal_flag,qartod_altitude_density_inversion_flag,qartod_altitude_primary_flag,depth,qartod_depth_gap_flag,qartod_depth_valid_range_flag,qartod_depth_location_flag,qartod_depth_syntax_flag,qartod_depth_climatological_flag,qartod_depth_flat_line_flag,qartod_depth_gross_range_flag,qartod_depth_rate_of_change_flag,qartod_depth_spike_flag,qartod_depth_attenuated_signal_flag,qartod_depth_density_inversion_flag,qartod_depth_primary_flag
2021-09-30 15:48:11,30.186585,-91.985455,11.496,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.614,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.242,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.615,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.15,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.063,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.093,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.886,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:11,30.186585,-91.985455,11.497,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.634,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.252,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.6,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.05,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.029,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.907,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:12,30.186585,-91.985454,11.496,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.654,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.255,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.6,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.1,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.039,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.927,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:12,30.186585,-91.985454,11.497,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.673,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.256,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.6,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.1,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.969,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.946,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:12,30.186585,-91.985454,11.493,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.697,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.247,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.605,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.075,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.969,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.971,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:12,30.186585,-91.985454,11.495,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.716,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.262,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.6,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.025,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.563,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.009,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.991,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:13,30.186585,-91.985454,11.495,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.74,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.262,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.6,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.075,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.438,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.979,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.015,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:13,30.186586,-91.985454,11.494,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.758,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.256,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.605,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.075,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.961,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.033,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:13,30.186586,-91.985454,11.492,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.781,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.256,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.59,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.063,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.961,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.057,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:13,30.186586,-91.985454,11.493,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.799,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.26,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.61,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.075,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.88,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.075,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:14,30.186586,-91.985454,11.492,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.821,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.262,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.605,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.856,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.098,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:14,30.186588,-91.985454,11.491,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.842,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.254,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.6,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.063,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.856,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.119,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:14,30.186588,-91.985454,11.49,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.861,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.259,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.595,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.088,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.063,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.916,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.139,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:14,30.186588,-91.985454,11.489,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.881,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.254,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.605,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.063,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,6.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.757,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.159,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:15,30.186588,-91.985454,11.491,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.902,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.259,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.615,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.025,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.813,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.723,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.181,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:15,30.186589,-91.985455,11.491,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.922,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.248,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.605,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.088,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.125,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.723,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.201,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:15,30.186589,-91.985455,11.49,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.126,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.942,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.109,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.255,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.61,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.088,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.692,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.222,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:15,30.186589,-91.985455,11.491,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.966,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.266,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.6,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.325,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.813,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.685,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.246,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:16,30.186589,-91.985455,11.491,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,11.988,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.257,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.6,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.5,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.25,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.734,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.269,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
2021-09-30 15:48:16,30.18659,-91.985455,11.492,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,0.124,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,12.007,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.107,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,7.265,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.58,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.275,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.313,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.734,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.288,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0
